time,Origin,OriginAirport,OriginCityName,OriginState,OriginStateName,count
"01/07/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,1
"01/07/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,4
"01/08/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"01/08/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,2
"01/09/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"01/09/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"01/10/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"01/10/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,1
"01/11/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,3
"01/11/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,8
"01/12/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"01/12/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,12
"01/13/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,4
"01/13/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,3
"01/14/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,1
"01/14/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,7
"01/15/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"01/15/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"01/16/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,5
"01/16/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,9
"01/17/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,6
"01/17/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,10
"01/18/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,11
"01/18/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,3
"01/19/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,42
"01/19/2013 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,2
"01/20/2012 00:00:00.000",SFO,"San Francisco, CA: San Francisco International","San Francisco, CA",CA,California,78
