"_raw",host,index,source,sourcetype,time
"{""stats"": {""value"": 10018, ""error_code"": null, ""devid"": 3, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.2"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 10246, ""error_code"": null, ""devid"": 2, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.2"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 10093, ""error_code"": null, ""devid"": 1, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.2"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 10093, ""error_code"": null, ""devid"": 3, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.1"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 10093, ""error_code"": null, ""devid"": 2, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.1"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 10246, ""error_code"": null, ""devid"": 1, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.1"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7510, ""devid"": 3, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.2""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7552, ""devid"": 2, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.2""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7594, ""devid"": 1, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.2""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 9729, ""error_code"": null, ""devid"": 3, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.0"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 9729, ""error_code"": null, ""devid"": 2, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.0"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""value"": 9660, ""error_code"": null, ""devid"": 1, ""time"": 1469067748, ""key"": ""node.sensor.fan.rpms.0"", ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7510, ""devid"": 3, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.1""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7681, ""devid"": 2, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.1""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7427, ""devid"": 1, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.1""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7307, ""devid"": 3, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.0""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7427, ""devid"": 2, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.0""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""value"": 7387, ""devid"": 1, ""error"": null, ""error_code"": null, ""key"": ""node.sensor.fan.rpms.0""}, ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.fan.rpms.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""error"": null, ""value"": 2432802816, ""time"": 1469067747, ""key"": ""node.memory.free"", ""devid"": 3, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.memory.free&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""error"": null, ""value"": 3139330048, ""time"": 1469067745, ""key"": ""node.memory.free"", ""devid"": 2, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.memory.free&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""error"": null, ""value"": 2783948800, ""time"": 1469067744, ""key"": ""node.memory.free"", ""devid"": 1, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.memory.free&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31"", ""namespace"": ""statistics"", ""stats"": {""key"": ""node.ifs.heat.blocked.total"", ""error"": null, ""devid"": 3, ""value"": 5.2, ""error_code"": null, ""time"": 1469067741}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.blocked.total&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31"", ""namespace"": ""statistics"", ""stats"": {""key"": ""node.ifs.heat.blocked.total"", ""error"": null, ""devid"": 2, ""value"": 13.0, ""error_code"": null, ""time"": 1469067744}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.blocked.total&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31"", ""namespace"": ""statistics"", ""stats"": {""key"": ""node.ifs.heat.blocked.total"", ""error"": null, ""devid"": 1, ""value"": 10.0, ""error_code"": null, ""time"": 1469067740}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.ifs.heat.blocked.total&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""namespace"": ""statistics"", ""stats"": {""devid"": 3, ""error"": null, ""key"": ""node.clientstats.active.smb2"", ""time"": 1469067746, ""error_code"": null, ""value"": 0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.smb2&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""namespace"": ""statistics"", ""stats"": {""devid"": 2, ""error"": null, ""key"": ""node.clientstats.active.smb2"", ""time"": 1469067748, ""error_code"": null, ""value"": 0}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.smb2&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""namespace"": ""statistics"", ""stats"": {""devid"": 1, ""error"": null, ""key"": ""node.clientstats.active.smb2"", ""time"": 1469067746, ""error_code"": null, ""value"": 1}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.smb2&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067747, ""error_code"": null, ""devid"": 3, ""key"": ""node.ifs.heat.contended.total"", ""value"": 0.3, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.contended.total&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067748, ""error_code"": null, ""devid"": 2, ""key"": ""node.ifs.heat.contended.total"", ""value"": 1.6, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.contended.total&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""timestamp"": ""2016-07-21 12:22:31"", ""stats"": {""time"": 1469067746, ""error_code"": null, ""devid"": 1, ""key"": ""node.ifs.heat.contended.total"", ""value"": 2.6, ""error"": null}, ""namespace"": ""statistics"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.ifs.heat.contended.total&devid=all","emc:isilon:rest","21-07-2016 12:22:31"
"{""stats"": {""error_code"": null, ""value"": [{""in_max"": 304, ""out_min"": 0, ""in_rate"": 176.91748046875, ""time_max"": 21548, ""op_count"": 10, ""op_rate"": 2.00586724281311, ""out_max"": 0, ""in_min"": 1, ""time_avg"": 2218.39990234375, ""time_min"": 0, ""out_rate"": 0.0, ""op_id"": 4294967295}], ""error"": null, ""key"": ""cluster.protostats.http.total"", ""time"": 1469067748, ""devid"": 0}, ""timestamp"": ""2016-07-21 12:22:31"", ""node"": ""1.2.247.40"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=cluster.protostats.http.total","emc:isilon:rest","21-07-2016 12:22:31"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:31"", ""namespace"": ""statistics"", ""stats"": {""value"": [], ""error_code"": null, ""devid"": 0, ""key"": ""cluster.protostats.nfs4.total"", ""error"": null, ""time"": 1469067748}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.nfs4.total","emc:isilon:rest","21-07-2016 12:22:31"
"{""node"": ""1.2.247.40"", ""stats"": {""key"": ""cluster.node.count.down"", ""error"": null, ""error_code"": null, ""time"": 1469067154, ""value"": 0, ""devid"": 0}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:22:32""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=cluster.node.count.down","emc:isilon:rest","21-07-2016 12:22:32"
"{""stats"": {""error_code"": null, ""value"": 0, ""devid"": 3, ""error"": null, ""key"": ""node.clientstats.active.cifs"", ""time"": 1469067746}, ""timestamp"": ""2016-07-21 12:22:32"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.cifs&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""stats"": {""error_code"": null, ""value"": 0, ""devid"": 2, ""error"": null, ""key"": ""node.clientstats.active.cifs"", ""time"": 1469067746}, ""timestamp"": ""2016-07-21 12:22:32"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.cifs&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""stats"": {""error_code"": null, ""value"": 0, ""devid"": 1, ""error"": null, ""key"": ""node.clientstats.active.cifs"", ""time"": 1469067746}, ""timestamp"": ""2016-07-21 12:22:32"", ""node"": ""1.2.246.130"", ""namespace"": ""statistics""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.active.cifs&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""timestamp"": ""2016-07-21 12:22:32"", ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""stats"": {""error_code"": null, ""time"": 1469067749, ""value"": 65.5, ""devid"": 3, ""error"": null, ""key"": ""node.sensor.temp.celsius.0""}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""timestamp"": ""2016-07-21 12:22:32"", ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""stats"": {""error_code"": null, ""time"": 1469067749, ""value"": 65.5, ""devid"": 2, ""error"": null, ""key"": ""node.sensor.temp.celsius.0""}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""timestamp"": ""2016-07-21 12:22:32"", ""namespace"": ""statistics"", ""node"": ""1.2.247.40"", ""stats"": {""error_code"": null, ""time"": 1469067749, ""value"": 65.5, ""devid"": 1, ""error"": null, ""key"": ""node.sensor.temp.celsius.0""}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=node.sensor.temp.celsius.$get_count$&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""node"": ""1.2.246.130"", ""stats"": {""value"": [], ""devid"": 0, ""key"": ""cluster.protostats.nlm.total"", ""error"": null, ""error_code"": null, ""time"": 1469067749}, ""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:22:32""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.nlm.total","emc:isilon:rest","21-07-2016 12:22:32"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:32"", ""stats"": {""error"": null, ""value"": 0, ""time"": 1469067747, ""key"": ""node.clientstats.connected.http"", ""devid"": 3, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.http&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:32"", ""stats"": {""error"": null, ""value"": 0, ""time"": 1469067748, ""key"": ""node.clientstats.connected.http"", ""devid"": 2, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.http&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""namespace"": ""statistics"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 12:22:32"", ""stats"": {""error"": null, ""value"": 0, ""time"": 1469067747, ""key"": ""node.clientstats.connected.http"", ""devid"": 1, ""error_code"": null}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=node.clientstats.connected.http&devid=all","emc:isilon:rest","21-07-2016 12:22:32"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:22:32"", ""stats"": {""time"": 1469067749, ""error_code"": null, ""key"": ""cluster.protostats.irp.total"", ""error"": null, ""devid"": 0, ""value"": [{""time_min"": 14, ""in_max"": 56, ""out_rate"": 0.0, ""in_min"": 0, ""time_avg"": 202.6097564697266, ""out_min"": 0, ""op_count"": 41, ""op_rate"": 7.784189224243164, ""in_rate"": 11.58538913726807, ""op_id"": 4294967295, ""out_max"": 0, ""time_max"": 1950}]}, ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/statistics/current?key=cluster.protostats.irp.total","emc:isilon:rest","21-07-2016 12:22:32"
"{""namespace"": ""statistics"", ""timestamp"": ""2016-07-21 12:22:32"", ""stats"": {""error"": null, ""time"": 1469067749, ""error_code"": null, ""devid"": 0, ""key"": ""cluster.protostats.irp.total"", ""value"": [{""in_rate"": 30.55889129638672, ""time_avg"": 201.6281433105469, ""in_min"": 0, ""in_max"": 20, ""op_rate"": 118.7746200561523, ""out_min"": 0, ""op_count"": 675, ""time_max"": 1284, ""out_rate"": 0.0, ""time_min"": 3, ""out_max"": 0, ""op_id"": 4294967295}]}, ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/statistics/current?key=cluster.protostats.irp.total","emc:isilon:rest","21-07-2016 12:22:32"
